game_id,season,team,point_diff,wins,turnover_diff,off_pass_epa,off_rush_epa,def_pass_epa,def_rush_epa,home,dome,temp,wind
2013_11_MIN_SEA,2013,SEA,21,1,4,0.479087147,-0.20359358,-0.194695774,-0.066207061,1,0,50,14
2013_11_NE_CAR,2013,CAR,4,1,2,0.535798874,-0.124244145,0.321140015,-0.056425717,1,0,59,8
2013_11_NE_CAR,2013,NE,-4,0,-2,0.321140015,-0.056425717,0.535798874,-0.124244145,0,0,59,8
2013_11_NYJ_BUF,2013,BUF,23,1,4,0.267808046,-0.182855539,-0.631819886,0.112771454,1,0,62,14
2013_11_NYJ_BUF,2013,NYJ,-23,0,-4,-0.631819886,0.112771454,0.267808046,-0.182855539,0,0,62,14
2013_11_OAK_HOU,2013,HOU,-5,0,-2,-0.254594679,-0.233661421,-0.035338376,-0.008125291,1,1,70,0
2013_11_OAK_HOU,2013,LV,5,1,2,-0.035338376,-0.008125291,-0.254594679,-0.233661421,0,1,70,0
2013_11_SD_MIA,2013,MIA,4,1,0,0.052501004,0.280107087,0.022320831,0.125590309,1,0,81,12
2013_11_SD_MIA,2013,LAC,-4,0,0,0.022320831,0.125590309,0.052501004,0.280107087,0,0,81,12
2013_11_SF_NO,2013,NO,3,1,1,0.020068251,-0.021648393,-0.004282321,-0.324625207,1,1,70,0
2013_11_SF_NO,2013,SF,-3,0,-1,-0.004282321,-0.324625207,0.020068251,-0.021648393,0,1,70,0
2013_11_WAS_PHI,2013,PHI,8,1,2,0.334944059,-0.145811315,0.005712668,0.107864698,1,0,64,7
2013_11_WAS_PHI,2013,WAS,-8,0,-2,0.005712668,0.107864698,0.334944059,-0.145811315,0,0,64,7
2013_12_CAR_MIA,2013,CAR,4,1,0,-0.099876971,0.121325179,-0.00944108,-0.517635218,0,0,82,13
2013_12_CAR_MIA,2013,MIA,-4,0,0,-0.00944108,-0.517635218,-0.099876971,0.121325179,1,0,82,13
2013_12_CHI_STL,2013,CHI,-21,0,-3,0.202214072,-0.402549121,0.223523971,0.520467428,0,1,70,0
2013_12_CHI_STL,2013,LA,21,1,3,0.223523971,0.520467428,0.202214072,-0.402549121,1,1,70,0
2013_12_DAL_NYG,2013,DAL,3,1,0,0.039644708,0.165652016,-0.317450934,0.196390522,0,0,25,6
2013_12_DAL_NYG,2013,NYG,-3,0,0,-0.317450934,0.196390522,0.039644708,0.165652016,1,0,25,6
2013_12_DEN_NE,2013,DEN,-3,0,1,-0.257387972,0.21062403,0.155336059,-0.56169489,0,0,22,22
2013_12_DEN_NE,2013,NE,3,1,-1,0.155336059,-0.56169489,-0.257387972,0.21062403,1,0,22,22
2013_12_IND_ARI,2013,ARI,29,1,1,0.529632685,-0.212346081,-0.185681382,-0.498823947,1,1,70,0
2013_12_IND_ARI,2013,IND,-29,0,-1,-0.185681382,-0.498823947,0.529632685,-0.212346081,0,1,70,0
2013_12_JAX_HOU,2013,HOU,-7,0,-1,-0.324229354,-0.181877493,0.055113162,-0.070746424,1,1,70,0
2013_12_JAX_HOU,2013,JAX,7,1,1,0.055113162,-0.070746424,-0.324229354,-0.181877493,0,1,70,0
2013_12_MIN_GB,2013,GB,0,0.5,1,0.085772838,0.150376453,0.031058724,0.163686397,1,0,19,10
2013_12_MIN_GB,2013,MIN,0,0.5,-1,0.031058724,0.163686397,0.085772838,0.150376453,0,0,19,10
2013_12_NO_ATL,2013,ATL,-4,0,-1,0.08567894,-0.000682357,0.36962169,-0.114055209,1,1,70,0
2013_12_NO_ATL,2013,NO,4,1,1,0.36962169,-0.114055209,0.08567894,-0.000682357,0,1,70,0
2013_12_NYJ_BAL,2013,BAL,16,1,3,-0.034176733,-0.305720983,-0.430718476,-0.264437786,1,0,33,26
2013_12_NYJ_BAL,2013,NYJ,-16,0,-3,-0.430718476,-0.264437786,-0.034176733,-0.305720983,0,0,33,26
2013_12_PIT_CLE,2013,CLE,-16,0,-4,-0.340061245,-0.159770192,0.276266418,-0.306575069,1,0,20,31
2013_12_PIT_CLE,2013,PIT,16,1,4,0.276266418,-0.306575069,-0.340061245,-0.159770192,0,0,20,31
2013_12_SD_KC,2013,KC,-3,0,-2,0.315414029,0.13721631,0.540566889,0.070700181,1,0,24,3
2013_12_SD_KC,2013,LAC,3,1,2,0.540566889,0.070700181,0.315414029,0.13721631,0,0,24,3
2013_12_SF_WAS,2013,SF,21,1,0,0.300646695,-0.270148744,-0.497910767,-0.235253365,0,0,35,12
2013_12_SF_WAS,2013,WAS,-21,0,0,-0.497910767,-0.235253365,0.300646695,-0.270148744,1,0,35,12
2013_12_TB_DET,2013,DET,-3,0,0,-0.174585536,-0.074173085,0.380249177,-0.434382906,1,1,70,0
2013_12_TB_DET,2013,TB,3,1,0,0.380249177,-0.434382906,-0.174585536,-0.074173085,0,1,70,0
2013_12_TEN_OAK,2013,LV,-4,0,-2,0.081341943,-0.11568258,0.310116778,-0.179306688,1,0,58,5
2013_12_TEN_OAK,2013,TEN,4,1,2,0.310116778,-0.179306688,0.081341943,-0.11568258,0,0,58,5
2013_13_ARI_PHI,2013,ARI,-3,0,-3,-0.065023151,0.058204787,0.187388699,-0.191722489,0,0,46,4
2013_13_ARI_PHI,2013,PHI,3,1,3,0.187388699,-0.191722489,-0.065023151,0.058204787,1,0,46,4
2013_13_ATL_BUF,2013,ATL,3,1,1,0.186473151,-0.182558898,-0.039444934,0.239968252,0,1,70,0
2013_13_ATL_BUF,2013,BUF,-3,0,-1,-0.039444934,0.239968252,0.186473151,-0.182558898,1,1,70,0
2013_13_CHI_MIN,2013,CHI,-3,0,0,0.146391223,-0.124394567,-0.137667254,0.158966641,0,1,70,0
2013_13_CHI_MIN,2013,MIN,3,1,0,-0.137667254,0.158966641,0.146391223,-0.124394567,1,1,70,0
2013_13_CIN_SD,2013,CIN,7,1,-2,0.212948779,-0.100774391,-0.047995834,-0.071255018,0,0,77,5
2013_13_CIN_SD,2013,LAC,-7,0,2,-0.047995834,-0.071255018,0.212948779,-0.100774391,1,0,77,5
2013_13_DEN_KC,2013,DEN,7,1,-1,0.772918411,-0.091389604,0.069851778,0.245006959,0,0,55,4
2013_13_DEN_KC,2013,KC,-7,0,1,0.069851778,0.245006959,0.772918411,-0.091389604,1,0,55,4
2013_13_GB_DET,2013,DET,30,1,-4,0.097382528,0.153676652,-0.382898079,-0.834094735,1,1,70,0
2013_13_GB_DET,2013,GB,-30,0,4,-0.382898079,-0.834094735,0.097382528,0.153676652,0,1,70,0
2013_13_JAX_CLE,2013,CLE,-4,0,-3,0.107672724,-0.008631725,0.03553705,0.063821729,1,0,40,7
2013_13_JAX_CLE,2013,JAX,4,1,3,0.03553705,0.063821729,0.107672724,-0.008631725,0,0,40,7
2013_13_MIA_NYJ,2013,MIA,20,1,2,0.28928424,-0.228393592,-0.544900769,-0.271058119,0,0,48,4
2013_13_MIA_NYJ,2013,NYJ,-20,0,-2,-0.544900769,-0.271058119,0.28928424,-0.228393592,1,0,48,4
2013_13_NE_HOU,2013,HOU,-3,0,0,0.08418169,0.23500591,0.418485472,-0.055395691,1,1,70,0
2013_13_NE_HOU,2013,NE,3,1,0,0.418485472,-0.055395691,0.08418169,0.23500591,0,1,70,0
2013_13_NO_SEA,2013,NO,-27,0,-1,-0.340838118,-0.105069202,0.493749837,-0.21803593,0,0,41,6
2013_13_NO_SEA,2013,SEA,27,1,1,0.493749837,-0.21803593,-0.340838118,-0.105069202,1,0,41,6
2013_13_NYG_WAS,2013,NYG,7,1,0,0.086028645,-0.040361819,-0.108925609,-0.044703793,0,0,43,0
2013_13_NYG_WAS,2013,WAS,-7,0,0,-0.108925609,-0.044703793,0.086028645,-0.040361819,1,0,43,0
2013_13_OAK_DAL,2013,DAL,7,1,0,0.196351629,0.132781337,0.23140896,-0.386033746,1,1,70,0
2013_13_OAK_DAL,2013,LV,-7,0,0,0.23140896,-0.386033746,0.196351629,0.132781337,0,1,70,0
2013_13_PIT_BAL,2013,BAL,2,1,0,0.293377614,-0.220072157,0.306362405,-0.192502276,1,0,37,2
2013_13_PIT_BAL,2013,PIT,-2,0,0,0.306362405,-0.192502276,0.293377614,-0.220072157,0,0,37,2
2013_13_STL_SF,2013,SF,10,1,0,0.417698218,-0.473885094,-0.129208083,-0.080776442,1,0,59,6
2013_13_STL_SF,2013,LA,-10,0,0,-0.129208083,-0.080776442,0.417698218,-0.473885094,0,0,59,6
2013_13_TB_CAR,2013,CAR,21,1,0,0.336497167,-0.20677197,-0.340087697,-0.176457462,1,0,56,2
2013_13_TB_CAR,2013,TB,-21,0,0,-0.340087697,-0.176457462,0.336497167,-0.20677197,0,0,56,2
2013_13_TEN_IND,2013,IND,8,1,3,-0.109187772,-0.051287484,-0.163516911,-0.037853957,1,1,70,0
2013_13_TEN_IND,2013,TEN,-8,0,-3,-0.163516911,-0.037853957,-0.109187772,-0.051287484,0,1,70,0
2013_14_ATL_GB,2013,ATL,-1,0,0,0.018709183,-0.023291088,-0.118376328,-0.042512206,0,0,9,6
2013_14_ATL_GB,2013,GB,1,1,0,-0.118376328,-0.042512206,0.018709183,-0.023291088,1,0,9,6
2013_14_BUF_TB,2013,BUF,-21,0,2,-0.482088728,-0.405084486,-0.23926033,-0.169536099,0,0,82,13
2013_14_BUF_TB,2013,TB,21,1,-2,-0.23926033,-0.169536099,-0.482088728,-0.405084486,1,0,82,13
2013_14_CAR_NO,2013,CAR,-18,0,0,-0.082118677,0.079397235,0.299137035,-0.044840398,0,1,70,0
2013_14_CAR_NO,2013,NO,18,1,0,0.299137035,-0.044840398,-0.082118677,0.079397235,1,1,70,0
2013_14_CLE_NE,2013,CLE,-1,0,2,0.477938505,-0.223945966,0.155191632,0.043333713,0,0,30,5
2013_14_CLE_NE,2013,NE,1,1,-2,0.155191632,0.043333713,0.477938505,-0.223945966,1,0,30,5
2013_14_DAL_CHI,2013,CHI,17,1,0,0.910892786,-0.087578323,0.095360607,0.493392613,1,0,8,14
2013_14_DAL_CHI,2013,DAL,-17,0,0,0.095360607,0.493392613,0.910892786,-0.087578323,0,0,8,14
2013_14_DET_PHI,2013,DET,-14,0,-2,0.062792475,-0.643801712,0.023507913,0.174735409,0,0,27,6
2013_14_DET_PHI,2013,PHI,14,1,2,0.023507913,0.174735409,0.062792475,-0.643801712,1,0,27,6
2013_14_HOU_JAX,2013,HOU,-7,0,-2,0.059441659,-0.19342176,0.164123662,0.027138801,0,0,72,7
2013_14_HOU_JAX,2013,JAX,7,1,2,0.164123662,0.027138801,0.059441659,-0.19342176,1,0,72,7
2013_14_IND_CIN,2013,CIN,14,1,0,0.423995589,0.180468172,0.343439634,-0.243686569,1,0,25,7
2013_14_IND_CIN,2013,IND,-14,0,0,0.343439634,-0.243686569,0.423995589,0.180468172,0,0,25,7
2013_14_KC_WAS,2013,KC,35,1,1,0.226779996,0.099984895,-0.354084261,-0.5101799,0,0,30,10
2013_14_KC_WAS,2013,WAS,-35,0,-1,-0.354084261,-0.5101799,0.226779996,0.099984895,1,0,30,10
2013_14_MIA_PIT,2013,MIA,6,1,0,0.128571371,0.089697042,-0.006183154,-0.074325784,0,0,25,9
2013_14_MIA_PIT,2013,PIT,-6,0,0,-0.006183154,-0.074325784,0.128571371,0.089697042,1,0,25,9
2013_14_MIN_BAL,2013,BAL,3,1,-2,-0.019566886,-0.299686192,0.180935107,-0.300704671,1,0,33,7
2013_14_MIN_BAL,2013,MIN,-3,0,2,0.180935107,-0.300704671,-0.019566886,-0.299686192,0,0,33,7
2013_14_NYG_SD,2013,NYG,-23,0,-2,-0.158498955,0.001388285,0.595785726,-0.070589067,0,0,53,8
2013_14_NYG_SD,2013,LAC,23,1,2,0.595785726,-0.070589067,-0.158498955,0.001388285,1,0,53,8
2013_14_OAK_NYJ,2013,NYJ,10,1,0,0.362646125,-0.078334459,0.298395633,0.079039635,1,0,33,6
2013_14_OAK_NYJ,2013,LV,-10,0,0,0.298395633,0.079039635,0.362646125,-0.078334459,0,0,33,6
2013_14_SEA_SF,2013,SEA,-2,0,0,0.126665679,-0.104463075,-0.016713872,-0.083076856,0,0,43,5
2013_14_SEA_SF,2013,SF,2,1,0,-0.016713872,-0.083076856,0.126665679,-0.104463075,1,0,43,5
2013_14_STL_ARI,2013,ARI,20,1,1,0.303536945,-0.043637101,-0.39719243,0.00421095,1,1,70,0
2013_14_STL_ARI,2013,LA,-20,0,-1,-0.39719243,0.00421095,0.303536945,-0.043637101,0,1,70,0
2013_14_TEN_DEN,2013,DEN,23,1,2,0.395353172,0.314509435,-0.072079446,0.134303523,1,0,18,5
2013_14_TEN_DEN,2013,TEN,-23,0,-2,-0.072079446,0.134303523,0.395353172,0.314509435,0,0,18,5
2013_15_ARI_TEN,2013,ARI,3,1,2,0.39340425,-0.001565915,0.244876958,-0.249985854,0,0,37,4
2013_15_ARI_TEN,2013,TEN,-3,0,-2,0.244876958,-0.249985854,0.39340425,-0.001565915,1,0,37,4
2013_15_BAL_DET,2013,BAL,2,1,3,0.025234125,-0.309390545,-0.052776557,-0.104825942,0,1,70,0
2013_15_BAL_DET,2013,DET,-2,0,-3,-0.052776557,-0.104825942,0.025234125,-0.309390545,1,1,70,0
2013_15_BUF_JAX,2013,BUF,7,1,-2,0.063202487,0.066080254,-0.204821911,-0.104872975,0,0,60,20
2013_15_BUF_JAX,2013,JAX,-7,0,2,-0.204821911,-0.104872975,0.063202487,0.066080254,1,0,60,20
2013_15_CHI_CLE,2013,CHI,7,1,-1,0.085118809,0.132083137,-0.029407999,-0.040657198,0,0,25,12
2013_15_CHI_CLE,2013,CLE,-7,0,1,-0.029407999,-0.040657198,0.085118809,0.132083137,1,0,25,12
2013_15_CIN_PIT,2013,CIN,-10,0,0,0.052382804,-0.272214234,0.393384957,-0.223488028,0,0,26,20
2013_15_CIN_PIT,2013,PIT,10,1,0,0.393384957,-0.223488028,0.052382804,-0.272214234,1,0,26,20
2013_15_GB_DAL,2013,DAL,-1,0,-1,0.037664385,0.173450711,0.224953543,0.194681138,1,1,70,0
2013_15_GB_DAL,2013,GB,1,1,1,0.224953543,0.194681138,0.037664385,0.173450711,0,1,70,0
2013_15_HOU_IND,2013,HOU,-22,0,-1,-0.641400943,-0.021062173,0.021483323,-0.308642661,0,1,70,0
2013_15_HOU_IND,2013,IND,22,1,1,0.021483323,-0.308642661,-0.641400943,-0.021062173,1,1,70,0
2013_15_KC_OAK,2013,KC,25,1,5,0.652250298,-0.022822963,-0.001594331,-0.114386132,0,0,64,6
2013_15_KC_OAK,2013,LV,-25,0,-5,-0.001594331,-0.114386132,0.652250298,-0.022822963,1,0,64,6
2013_15_NE_MIA,2013,MIA,4,1,0,0.363086504,-0.214285381,0.228760037,0.065010113,1,0,84,14
2013_15_NE_MIA,2013,NE,-4,0,0,0.228760037,0.065010113,0.363086504,-0.214285381,0,0,84,14
2013_15_NO_STL,2013,NO,-11,0,-3,0.054478993,0.069256864,0.417758772,0.011065659,0,1,70,0
2013_15_NO_STL,2013,LA,11,1,3,0.417758772,0.011065659,0.054478993,0.069256864,1,1,70,0
2013_15_NYJ_CAR,2013,CAR,10,1,1,0.318360971,0.012176252,0.007255207,0.033107313,1,0,54,11
2013_15_NYJ_CAR,2013,NYJ,-10,0,-1,0.007255207,0.033107313,0.318360971,0.012176252,0,0,54,11
2013_15_PHI_MIN,2013,MIN,18,1,0,0.481031786,-0.050523565,0.209616691,-0.691290407,1,1,70,0
2013_15_PHI_MIN,2013,PHI,-18,0,0,0.209616691,-0.691290407,0.481031786,-0.050523565,0,1,70,0
2013_15_SD_DEN,2013,DEN,-7,0,-1,0.232566371,-0.393079723,0.65131363,-0.058310811,1,0,37,2
2013_15_SD_DEN,2013,LAC,7,1,1,0.65131363,-0.058310811,0.232566371,-0.393079723,0,0,37,2
2013_15_SEA_NYG,2013,NYG,-23,0,-4,-0.516150835,-0.484000474,0.133669125,-0.123054843,1,0,36,7
2013_15_SEA_NYG,2013,SEA,23,1,4,0.133669125,-0.123054843,-0.516150835,-0.484000474,0,0,36,7
2013_15_SF_TB,2013,SF,19,1,1,0.294488097,-0.034661529,-0.21418318,-0.287906782,0,0,70,7
2013_15_SF_TB,2013,TB,-19,0,-1,-0.21418318,-0.287906782,0.294488097,-0.034661529,1,0,70,7
2013_15_WAS_ATL,2013,ATL,1,1,4,-0.17646296,-0.356236568,0.078150791,-0.540888751,1,1,70,0
2013_15_WAS_ATL,2013,WAS,-1,0,-4,0.078150791,-0.540888751,-0.17646296,-0.356236568,0,1,70,0
2013_16_ARI_SEA,2013,ARI,7,1,-3,-0.261949427,-0.061846305,-0.322802588,-0.252027254,0,0,48,6
2013_16_ARI_SEA,2013,SEA,-7,0,3,-0.322802588,-0.252027254,-0.261949427,-0.061846305,1,0,48,6
2013_16_ATL_SF,2013,ATL,-10,0,-2,0.139814689,-0.150369618,0.321682414,0.251830121,0,0,60,0
2013_16_ATL_SF,2013,SF,10,1,2,0.321682414,0.251830121,0.139814689,-0.150369618,1,0,60,0
2013_16_CHI_PHI,2013,CHI,-43,0,0,-0.099505411,-0.28559372,0.37699032,0.473325867,0,0,62,11
2013_16_CHI_PHI,2013,PHI,43,1,0,0.37699032,0.473325867,-0.099505411,-0.28559372,1,0,62,11
2013_16_CLE_NYJ,2013,CLE,-11,0,-2,-0.207395949,0.129595027,0.364148292,-0.037811998,0,0,70,12
2013_16_CLE_NYJ,2013,NYJ,11,1,2,0.364148292,-0.037811998,-0.207395949,0.129595027,1,0,70,12
2013_16_DAL_WAS,2013,DAL,1,1,-1,0.305654425,-0.075877372,0.040138117,-0.040183496,0,0,65,5
2013_16_DAL_WAS,2013,WAS,-1,0,1,0.040138117,-0.040183496,0.305654425,-0.075877372,1,0,65,5
2013_16_DEN_HOU,2013,DEN,24,1,2,0.289473696,-0.069089386,-0.319472675,-0.148198914,0,1,70,0
2013_16_DEN_HOU,2013,HOU,-24,0,-2,-0.319472675,-0.148198914,0.289473696,-0.069089386,1,1,70,0
2013_16_IND_KC,2013,IND,16,1,0,0.285141396,-0.012508184,-0.409110053,0.062488416,0,0,22,10
2013_16_IND_KC,2013,KC,-16,0,0,-0.409110053,0.062488416,0.285141396,-0.012508184,1,0,22,10
2013_16_MIA_BUF,2013,BUF,19,1,1,0.03599929,-0.077975892,-0.535905639,-0.378716744,1,0,41,8
2013_16_MIA_BUF,2013,MIA,-19,0,-1,-0.535905639,-0.378716744,0.03599929,-0.077975892,0,0,41,8
2013_16_MIN_CIN,2013,CIN,28,1,3,0.399619799,-0.194762967,-0.89128264,0.409795924,1,0,53,11
2013_16_MIN_CIN,2013,MIN,-28,0,-3,-0.89128264,0.409795924,0.399619799,-0.194762967,0,0,53,11
2013_16_NE_BAL,2013,BAL,-34,0,-4,-0.326047726,-0.482823736,0.203150868,0.041820492,1,0,65,8
2013_16_NE_BAL,2013,NE,34,1,4,0.203150868,0.041820492,-0.326047726,-0.482823736,0,0,65,8
2013_16_NO_CAR,2013,CAR,4,1,1,-0.244265962,0.091923733,-0.12366524,-0.058804113,1,0,72,18
2013_16_NO_CAR,2013,NO,-4,0,-1,-0.12366524,-0.058804113,-0.244265962,0.091923733,0,0,72,18
2013_16_NYG_DET,2013,DET,-3,0,-1,-0.140434239,-0.209093124,0.149189315,-0.683267796,1,1,70,0
2013_16_NYG_DET,2013,NYG,3,1,1,0.149189315,-0.683267796,-0.140434239,-0.209093124,0,1,70,0
2013_16_OAK_SD,2013,LV,-13,0,1,-0.123996633,0.01693693,0.264809304,-0.068542808,0,0,67,7
2013_16_OAK_SD,2013,LAC,13,1,-1,0.264809304,-0.068542808,-0.123996633,0.01693693,1,0,67,7
2013_16_PIT_GB,2013,GB,-7,0,2,-0.306151924,0.23187102,0.15893272,-0.026521942,1,0,23,13
2013_16_PIT_GB,2013,PIT,7,1,-2,0.15893272,-0.026521942,-0.306151924,0.23187102,0,0,23,13
2013_16_TB_STL,2013,LA,10,1,0,0.232607804,-0.350029764,-0.126767521,-0.324991901,1,1,70,0
2013_16_TB_STL,2013,TB,-10,0,0,-0.126767521,-0.324991901,0.232607804,-0.350029764,0,1,70,0
2013_16_TEN_JAX,2013,JAX,-4,0,0,0.03777918,-0.285349206,0.093243002,0.085667408,1,0,79,13
2013_16_TEN_JAX,2013,TEN,4,1,0,0.093243002,0.085667408,0.03777918,-0.285349206,0,0,79,13
2013_17_BAL_CIN,2013,BAL,-17,0,1,-0.34991721,-0.042981967,0.008157179,-0.027870172,0,0,43,3
2013_17_BAL_CIN,2013,CIN,17,1,-1,0.008157179,-0.027870172,-0.34991721,-0.042981967,1,0,43,3
2013_17_BUF_NE,2013,BUF,-14,0,1,0.145157076,-0.084282732,-0.069630792,0.274337685,0,0,39,8
2013_17_BUF_NE,2013,NE,14,1,-1,-0.069630792,0.274337685,0.145157076,-0.084282732,1,0,39,8
2013_17_CAR_ATL,2013,ATL,-1,0,1,-0.074611673,-0.053094441,0.067820972,-0.154384486,1,1,70,0
2013_17_CAR_ATL,2013,CAR,1,1,-1,0.067820972,-0.154384486,-0.074611673,-0.053094441,0,1,70,0
2013_17_CLE_PIT,2013,CLE,-13,0,0,-0.200661128,-0.168109624,-0.069873749,-0.037585338,0,0,40,5
2013_17_CLE_PIT,2013,PIT,13,1,0,-0.069873749,-0.037585338,-0.200661128,-0.168109624,1,0,40,5
2013_17_DEN_OAK,2013,DEN,20,1,1,0.410361388,0.054908275,0.152762355,-1.089795859,0,0,70,8
2013_17_DEN_OAK,2013,LV,-20,0,-1,0.152762355,-1.089795859,0.410361388,0.054908275,1,0,70,8
2013_17_DET_MIN,2013,DET,-1,0,2,-0.129717765,-0.141956213,-0.223376548,0.145111046,0,1,70,0
2013_17_DET_MIN,2013,MIN,1,1,-2,-0.223376548,0.145111046,-0.129717765,-0.141956213,1,1,70,0
2013_17_GB_CHI,2013,CHI,-5,0,0,0.225779853,0.166739372,0.381402361,0.073432818,1,0,26,16
2013_17_GB_CHI,2013,GB,5,1,0,0.381402361,0.073432818,0.225779853,0.166739372,0,0,26,16
2013_17_HOU_TEN,2013,HOU,-6,0,-3,-0.009641002,-0.301553315,0.029193915,-0.12257061,0,0,53,4
2013_17_HOU_TEN,2013,TEN,6,1,3,0.029193915,-0.12257061,-0.009641002,-0.301553315,1,0,53,4
2013_17_JAX_IND,2013,IND,20,1,2,0.221786359,-0.045984727,-0.094638103,-0.451985104,1,1,70,0
2013_17_JAX_IND,2013,JAX,-20,0,-2,-0.094638103,-0.451985104,0.221786359,-0.045984727,0,1,70,0
2013_17_KC_SD,2013,KC,-3,0,1,0.269807695,-0.075602919,0.161028665,0.057804026,0,0,73,1
2013_17_KC_SD,2013,LAC,3,1,-1,0.161028665,0.057804026,0.269807695,-0.075602919,1,0,73,1
2013_17_NYJ_MIA,2013,MIA,-13,0,-3,-0.085479083,-0.304056527,0.217142631,0.027895039,1,0,79,12
2013_17_NYJ_MIA,2013,NYJ,13,1,3,0.217142631,0.027895039,-0.085479083,-0.304056527,0,0,79,12
2013_17_PHI_DAL,2013,DAL,-2,0,-2,0.02444914,-0.424886061,0.135400274,-0.070302488,1,1,70,0
2013_17_PHI_DAL,2013,PHI,2,1,2,0.135400274,-0.070302488,0.02444914,-0.424886061,0,1,70,0
2013_17_SF_ARI,2013,ARI,-3,0,-2,0.125117843,-0.25500516,0.255483788,-0.507090203,1,1,70,0
2013_17_SF_ARI,2013,SF,3,1,2,0.255483788,-0.507090203,0.125117843,-0.25500516,0,1,70,0
2013_17_STL_SEA,2013,SEA,18,1,0,0.028843813,0.00128333,-0.298947155,-0.335615523,1,0,40,5
2013_17_STL_SEA,2013,LA,-18,0,0,-0.298947155,-0.335615523,0.028843813,0.00128333,0,0,40,5
2013_17_TB_NO,2013,NO,25,1,1,0.846576839,-0.201297276,-0.067550694,-0.252374371,1,1,70,0
2013_17_TB_NO,2013,TB,-25,0,-1,-0.067550694,-0.252374371,0.846576839,-0.201297276,0,1,70,0
2013_17_WAS_NYG,2013,NYG,14,1,1,-0.317452465,-0.241198797,-0.436903603,-0.445496247,1,0,40,2
2013_17_WAS_NYG,2013,WAS,-14,0,-1,-0.436903603,-0.445496247,-0.317452465,-0.241198797,0,0,40,2
2014_01_BUF_CHI,2014,BUF,3,1,2,-0.056963898,0.188299383,-0.062254657,-0.003104893,0,0,74,3
2014_01_BUF_CHI,2014,CHI,-3,0,-2,-0.062254657,-0.003104893,-0.056963898,0.188299383,1,0,74,3
2014_01_CAR_TB,2014,CAR,6,1,3,0.257167314,-0.213290675,-0.15858524,-0.058928221,0,0,88,6
2014_01_CAR_TB,2014,TB,-6,0,-3,-0.15858524,-0.058928221,0.257167314,-0.213290675,1,0,88,6
2014_01_CIN_BAL,2014,BAL,-7,0,-2,-0.020985723,-0.126129142,0.219260215,-0.19669194,1,0,74,8
2014_01_CIN_BAL,2014,CIN,7,1,2,0.219260215,-0.19669194,-0.020985723,-0.126129142,0,0,74,8
2014_01_CLE_PIT,2014,CLE,-3,0,0,0.154362504,0.236066619,0.319311273,-0.142288455,0,0,71,6
2014_01_CLE_PIT,2014,PIT,3,1,0,0.319311273,-0.142288455,0.154362504,0.236066619,1,0,71,6
2014_01_GB_SEA,2014,GB,-20,0,-1,-0.084565329,0.036812131,0.306019735,0.104031146,0,0,71,11
2014_01_GB_SEA,2014,SEA,20,1,1,0.306019735,0.104031146,-0.084565329,0.036812131,1,0,71,11
2014_01_IND_DEN,2014,DEN,7,1,2,0.347701169,-0.052087684,0.144880001,-0.480543789,1,0,75,6
2014_01_IND_DEN,2014,IND,-7,0,-2,0.144880001,-0.480543789,0.347701169,-0.052087684,0,0,75,6
2014_01_JAX_PHI,2014,JAX,-17,0,2,-0.247205209,-0.206889729,-0.189879665,-0.024783815,0,0,75,9
2014_01_JAX_PHI,2014,PHI,17,1,-2,-0.189879665,-0.024783815,-0.247205209,-0.206889729,1,0,75,9
2014_01_MIN_STL,2014,MIN,28,1,2,0.301231374,-0.079463473,-0.480561328,-0.118859762,0,1,70,0
2014_01_MIN_STL,2014,LA,-28,0,-2,-0.480561328,-0.118859762,0.301231374,-0.079463473,1,1,70,0
2014_01_NE_MIA,2014,MIA,13,1,-1,-0.09359005,0.055684026,-0.234018274,0.112767632,1,0,89,0
2014_01_NE_MIA,2014,NE,-13,0,1,-0.234018274,0.112767632,-0.09359005,0.055684026,0,0,89,0
2014_01_NO_ATL,2014,ATL,3,1,1,0.351215415,0.10397019,0.270594378,0.172269558,1,1,70,0
2014_01_NO_ATL,2014,NO,-3,0,-1,0.270594378,0.172269558,0.351215415,0.10397019,0,1,70,0
2014_01_NYG_DET,2014,DET,21,1,2,0.560757147,-0.219449391,-0.191293928,-0.317353562,1,1,70,0
2014_01_NYG_DET,2014,NYG,-21,0,-2,-0.191293928,-0.317353562,0.560757147,-0.219449391,0,1,70,0
2014_01_OAK_NYJ,2014,NYJ,5,1,-2,0.065243605,-0.193793506,-0.055270957,-0.395705405,1,0,76,12
2014_01_OAK_NYJ,2014,LV,-5,0,2,-0.055270957,-0.395705405,0.065243605,-0.193793506,0,0,76,12
2014_01_SD_ARI,2014,ARI,1,1,-1,0.238896049,-0.407766319,0.072254321,-0.401019267,1,1,70,0
2014_01_SD_ARI,2014,LAC,-1,0,1,0.072254321,-0.401019267,0.238896049,-0.407766319,0,1,70,0
2014_01_SF_DAL,2014,DAL,-11,0,-4,-0.12816481,-0.082075619,0.418677318,-0.124516545,1,1,70,0
2014_01_SF_DAL,2014,SF,11,1,4,0.418677318,-0.124516545,-0.12816481,-0.082075619,0,1,70,0
2014_01_TEN_KC,2014,KC,-16,0,0,-0.104468095,-0.43414674,0.297130688,-0.16276137,1,0,69,7
2014_01_TEN_KC,2014,TEN,16,1,0,0.297130688,-0.16276137,-0.104468095,-0.43414674,0,0,69,7
